Project Name,Commits,Commits Delta,Releases,Releases Delta,Date
remedy-impacted-area-svc,44,0,7,0,2018-12-20
remedy-task-svc,50,0,7,0,2018-12-20
remedy-people-svc,12,0,6,0,2018-12-20
remedy-relationship-svc,40,0,4,0,2018-12-20
remedy-interested-parties-svc,36,0,3,0,2018-12-20
remedy-knowledge-query-svc,40,0,4,0,2018-12-20
remedy-ar-svc,134,0,5,0,2018-12-21
remedy-chg-svc,25,0,7,0,2018-12-21
remedy-chg-wlg-svc,23,0,7,0,2018-12-21
remedy-inc-svc,36,0,8,0,2018-12-21
remedy-inc-wlg-svc,37,0,7,0,2018-12-21
remedy-impacted-area-svc,44,0,7,0,2018-12-21
remedy-task-svc,50,0,7,0,2018-12-21
remedy-people-svc,12,0,6,0,2018-12-21
remedy-relationship-svc,40,0,4,0,2018-12-21
remedy-interested-parties-svc,36,0,3,0,2018-12-21
remedy-knowledge-query-svc,40,0,4,0,2018-12-21
remedy-ar-svc,134,0,5,0,2018-12-22
remedy-chg-svc,25,0,7,0,2018-12-22
remedy-chg-wlg-svc,23,0,7,0,2018-12-22
remedy-inc-svc,36,0,8,0,2018-12-22
remedy-inc-wlg-svc,37,0,7,0,2018-12-22
remedy-impacted-area-svc,44,0,7,0,2018-12-22
remedy-task-svc,50,0,7,0,2018-12-22
remedy-people-svc,12,0,6,0,2018-12-22
remedy-relationship-svc,40,0,4,0,2018-12-22
remedy-interested-parties-svc,36,0,3,0,2018-12-22
remedy-knowledge-query-svc,40,0,4,0,2018-12-22
remedy-ar-svc,134,0,5,0,2018-12-23
remedy-chg-svc,25,0,7,0,2018-12-23
remedy-chg-wlg-svc,23,0,7,0,2018-12-23
remedy-inc-svc,36,0,8,0,2018-12-23
remedy-inc-wlg-svc,37,0,7,0,2018-12-23
remedy-impacted-area-svc,44,0,7,0,2018-12-23
remedy-task-svc,50,0,7,0,2018-12-23
remedy-people-svc,12,0,6,0,2018-12-23
remedy-relationship-svc,40,0,4,0,2018-12-23
remedy-interested-parties-svc,36,0,3,0,2018-12-23
remedy-knowledge-query-svc,40,0,4,0,2018-12-23
remedy-ar-svc,134,0,5,0,2018-12-24
remedy-chg-svc,25,0,7,0,2018-12-24
remedy-chg-wlg-svc,23,0,7,0,2018-12-24
remedy-inc-svc,36,0,8,0,2018-12-24
remedy-inc-wlg-svc,37,0,7,0,2018-12-24
remedy-impacted-area-svc,44,0,7,0,2018-12-24
remedy-task-svc,50,0,7,0,2018-12-24
remedy-people-svc,12,0,6,0,2018-12-24
remedy-relationship-svc,40,0,4,0,2018-12-24
remedy-interested-parties-svc,36,0,3,0,2018-12-24
remedy-knowledge-query-svc,40,0,4,0,2018-12-24
remedy-ar-svc,134,0,5,0,2018-12-25
remedy-chg-svc,25,0,7,0,2018-12-25
remedy-chg-wlg-svc,23,0,7,0,2018-12-25
remedy-inc-svc,36,0,8,0,2018-12-25
remedy-inc-wlg-svc,37,0,7,0,2018-12-25
remedy-impacted-area-svc,44,0,7,0,2018-12-25
remedy-task-svc,50,0,7,0,2018-12-25
remedy-people-svc,12,0,6,0,2018-12-25
remedy-relationship-svc,40,0,4,0,2018-12-25
remedy-interested-parties-svc,36,0,3,0,2018-12-25
remedy-knowledge-query-svc,40,0,4,0,2018-12-25
remedy-ar-svc,134,0,5,0,2018-12-26
remedy-chg-svc,25,0,7,0,2018-12-26
remedy-chg-wlg-svc,23,0,7,0,2018-12-26
remedy-inc-svc,36,0,8,0,2018-12-26
remedy-inc-wlg-svc,37,0,7,0,2018-12-26
remedy-impacted-area-svc,44,0,7,0,2018-12-26
remedy-task-svc,50,0,7,0,2018-12-26
remedy-people-svc,12,0,6,0,2018-12-26
remedy-relationship-svc,40,0,4,0,2018-12-26
remedy-interested-parties-svc,36,0,3,0,2018-12-26
remedy-knowledge-query-svc,40,0,4,0,2018-12-26
remedy-ar-svc,134,0,5,0,2018-12-27
remedy-chg-svc,25,0,7,0,2018-12-27
remedy-chg-wlg-svc,23,0,7,0,2018-12-27
remedy-inc-svc,36,0,8,0,2018-12-27
remedy-inc-wlg-svc,37,0,7,0,2018-12-27
remedy-impacted-area-svc,44,0,7,0,2018-12-27
remedy-task-svc,50,0,7,0,2018-12-27
remedy-people-svc,12,0,6,0,2018-12-27
remedy-relationship-svc,40,0,4,0,2018-12-27
remedy-interested-parties-svc,36,0,3,0,2018-12-27
remedy-knowledge-query-svc,40,0,4,0,2018-12-27
remedy-ar-svc,134,0,5,0,2018-12-28
remedy-chg-svc,25,0,7,0,2018-12-28
remedy-chg-wlg-svc,23,0,7,0,2018-12-28
remedy-inc-svc,36,0,8,0,2018-12-28
remedy-inc-wlg-svc,37,0,7,0,2018-12-28
remedy-impacted-area-svc,44,0,7,0,2018-12-28
remedy-task-svc,50,0,7,0,2018-12-28
remedy-people-svc,12,0,6,0,2018-12-28
remedy-relationship-svc,40,0,4,0,2018-12-28
remedy-interested-parties-svc,36,0,3,0,2018-12-28
remedy-knowledge-query-svc,40,0,4,0,2018-12-28
remedy-ar-svc,134,0,5,0,2018-12-29
remedy-chg-svc,25,0,7,0,2018-12-29
remedy-chg-wlg-svc,23,0,7,0,2018-12-29
remedy-inc-svc,36,0,8,0,2018-12-29
remedy-inc-wlg-svc,37,0,7,0,2018-12-29
remedy-impacted-area-svc,44,0,7,0,2018-12-29
remedy-task-svc,50,0,7,0,2018-12-29
remedy-people-svc,12,0,6,0,2018-12-29
remedy-relationship-svc,40,0,4,0,2018-12-29
remedy-interested-parties-svc,36,0,3,0,2018-12-29
remedy-knowledge-query-svc,40,0,4,0,2018-12-29
remedy-ar-svc,134,0,5,0,2018-12-30
remedy-chg-svc,25,0,7,0,2018-12-30
remedy-chg-wlg-svc,23,0,7,0,2018-12-30
remedy-inc-svc,36,0,8,0,2018-12-30
remedy-inc-wlg-svc,37,0,7,0,2018-12-30
remedy-impacted-area-svc,44,0,7,0,2018-12-30
remedy-task-svc,50,0,7,0,2018-12-30
remedy-people-svc,12,0,6,0,2018-12-30
remedy-relationship-svc,40,0,4,0,2018-12-30
remedy-interested-parties-svc,36,0,3,0,2018-12-30
remedy-knowledge-query-svc,40,0,4,0,2018-12-30
remedy-ar-svc,134,0,5,0,2018-12-31
remedy-chg-svc,25,0,7,0,2018-12-31
remedy-chg-wlg-svc,23,0,7,0,2018-12-31
remedy-inc-svc,36,0,8,0,2018-12-31
remedy-inc-wlg-svc,37,0,7,0,2018-12-31
remedy-impacted-area-svc,44,0,7,0,2018-12-31
remedy-task-svc,50,0,7,0,2018-12-31
remedy-people-svc,12,0,6,0,2018-12-31
remedy-relationship-svc,40,0,4,0,2018-12-31
remedy-interested-parties-svc,36,0,3,0,2018-12-31
remedy-knowledge-query-svc,40,0,4,0,2018-12-31
remedy-ar-svc,134,0,5,0,2019-01-01
remedy-chg-svc,25,0,7,0,2019-01-01
remedy-chg-wlg-svc,23,0,7,0,2019-01-01
remedy-inc-svc,36,0,8,0,2019-01-01
remedy-inc-wlg-svc,37,0,7,0,2019-01-01
remedy-impacted-area-svc,44,0,7,0,2019-01-01
remedy-task-svc,50,0,7,0,2019-01-01
remedy-people-svc,12,0,6,0,2019-01-01
remedy-relationship-svc,40,0,4,0,2019-01-01
remedy-interested-parties-svc,36,0,3,0,2019-01-01
remedy-knowledge-query-svc,40,0,4,0,2019-01-01
remedy-ar-svc,134,0,5,0,2019-01-02
remedy-chg-svc,25,0,7,0,2019-01-02
remedy-chg-wlg-svc,23,0,7,0,2019-01-02
remedy-inc-svc,36,0,8,0,2019-01-02
remedy-inc-wlg-svc,37,0,7,0,2019-01-02
remedy-impacted-area-svc,44,0,7,0,2019-01-02
remedy-task-svc,50,0,7,0,2019-01-02
remedy-people-svc,12,0,6,0,2019-01-02
remedy-relationship-svc,40,0,4,0,2019-01-02
remedy-interested-parties-svc,36,0,3,0,2019-01-02
remedy-knowledge-query-svc,40,0,4,0,2019-01-02
remedy-ar-svc,134,0,5,0,2019-01-03
remedy-chg-svc,25,0,7,0,2019-01-03
remedy-chg-wlg-svc,23,0,7,0,2019-01-03
remedy-inc-svc,36,0,8,0,2019-01-03
remedy-inc-wlg-svc,37,0,7,0,2019-01-03
remedy-impacted-area-svc,44,0,7,0,2019-01-03
remedy-task-svc,50,0,7,0,2019-01-03
remedy-people-svc,12,0,6,0,2019-01-03
remedy-relationship-svc,40,0,4,0,2019-01-03
remedy-interested-parties-svc,36,0,3,0,2019-01-03
remedy-knowledge-query-svc,40,0,4,0,2019-01-03
remedy-ar-svc,134,0,5,0,2019-01-04
remedy-chg-svc,25,0,7,0,2019-01-04
remedy-chg-wlg-svc,23,0,7,0,2019-01-04
remedy-inc-svc,36,0,8,0,2019-01-04
remedy-inc-wlg-svc,37,0,7,0,2019-01-04
remedy-impacted-area-svc,44,0,7,0,2019-01-04
remedy-task-svc,50,0,7,0,2019-01-04
remedy-people-svc,12,0,6,0,2019-01-04
remedy-relationship-svc,40,0,4,0,2019-01-04
remedy-interested-parties-svc,36,0,3,0,2019-01-04
remedy-knowledge-query-svc,40,0,4,0,2019-01-04
remedy-ar-svc,134,0,5,0,2019-01-05
remedy-chg-svc,25,0,7,0,2019-01-05
remedy-chg-wlg-svc,23,0,7,0,2019-01-05
remedy-inc-svc,36,0,8,0,2019-01-05
remedy-inc-wlg-svc,37,0,7,0,2019-01-05
remedy-impacted-area-svc,44,0,7,0,2019-01-05
remedy-task-svc,50,0,7,0,2019-01-05
remedy-people-svc,12,0,6,0,2019-01-05
remedy-relationship-svc,40,0,4,0,2019-01-05
remedy-interested-parties-svc,36,0,3,0,2019-01-05
remedy-knowledge-query-svc,40,0,4,0,2019-01-05
remedy-ar-svc,134,0,5,0,2019-01-06
remedy-chg-svc,25,0,7,0,2019-01-06
remedy-chg-wlg-svc,23,0,7,0,2019-01-06
remedy-inc-svc,36,0,8,0,2019-01-06
remedy-inc-wlg-svc,37,0,7,0,2019-01-06
remedy-impacted-area-svc,44,0,7,0,2019-01-06
remedy-task-svc,50,0,7,0,2019-01-06
remedy-people-svc,12,0,6,0,2019-01-06
remedy-relationship-svc,40,0,4,0,2019-01-06
remedy-interested-parties-svc,36,0,3,0,2019-01-06
remedy-knowledge-query-svc,40,0,4,0,2019-01-06
remedy-ar-svc,134,0,5,0,2019-01-07
remedy-chg-svc,25,0,7,0,2019-01-07
remedy-chg-wlg-svc,23,0,7,0,2019-01-07
remedy-inc-svc,36,0,8,0,2019-01-07
remedy-inc-wlg-svc,37,0,7,0,2019-01-07
remedy-impacted-area-svc,44,0,7,0,2019-01-07
remedy-task-svc,50,0,7,0,2019-01-07
remedy-people-svc,12,0,6,0,2019-01-07
remedy-relationship-svc,40,0,4,0,2019-01-07
remedy-interested-parties-svc,36,0,3,0,2019-01-07
remedy-knowledge-query-svc,40,0,4,0,2019-01-07
remedy-ar-svc,134,0,5,0,2019-01-08
remedy-chg-svc,25,0,7,0,2019-01-08
remedy-chg-wlg-svc,23,0,7,0,2019-01-08
remedy-inc-svc,36,0,8,0,2019-01-08
remedy-inc-wlg-svc,37,0,7,0,2019-01-08
remedy-impacted-area-svc,44,0,7,0,2019-01-08
remedy-task-svc,50,0,7,0,2019-01-08
remedy-people-svc,12,0,6,0,2019-01-08
remedy-relationship-svc,40,0,4,0,2019-01-08
remedy-interested-parties-svc,36,0,3,0,2019-01-08
remedy-knowledge-query-svc,40,0,4,0,2019-01-08
remedy-ar-svc,134,0,5,0,2019-01-09
remedy-chg-svc,25,0,7,0,2019-01-09
remedy-chg-wlg-svc,23,0,7,0,2019-01-09
remedy-inc-svc,36,0,8,0,2019-01-09
remedy-inc-wlg-svc,37,0,7,0,2019-01-09
remedy-impacted-area-svc,44,0,7,0,2019-01-09
remedy-task-svc,50,0,7,0,2019-01-09
remedy-people-svc,12,0,6,0,2019-01-09
remedy-relationship-svc,40,0,4,0,2019-01-09
remedy-interested-parties-svc,36,0,3,0,2019-01-09
remedy-knowledge-query-svc,40,0,4,0,2019-01-09
remedy-ar-svc,134,0,5,0,2019-01-10
remedy-chg-svc,25,0,7,0,2019-01-10
remedy-chg-wlg-svc,23,0,7,0,2019-01-10
remedy-inc-svc,36,0,8,0,2019-01-10
remedy-inc-wlg-svc,37,0,7,0,2019-01-10
remedy-impacted-area-svc,44,0,7,0,2019-01-10
remedy-task-svc,50,0,7,0,2019-01-10
remedy-people-svc,12,0,6,0,2019-01-10
remedy-relationship-svc,40,0,4,0,2019-01-10
remedy-interested-parties-svc,36,0,3,0,2019-01-10
remedy-knowledge-query-svc,40,0,4,0,2019-01-10
remedy-ar-svc,134,0,5,0,2019-01-11
remedy-chg-svc,25,0,7,0,2019-01-11
remedy-chg-wlg-svc,23,0,7,0,2019-01-11
remedy-inc-svc,37,1,8,0,2019-01-11
remedy-inc-wlg-svc,37,0,7,0,2019-01-11
remedy-impacted-area-svc,44,0,7,0,2019-01-11
remedy-task-svc,51,1,7,0,2019-01-11
remedy-people-svc,12,0,6,0,2019-01-11
remedy-relationship-svc,40,0,4,0,2019-01-11
remedy-interested-parties-svc,36,0,3,0,2019-01-11
remedy-knowledge-query-svc,40,0,4,0,2019-01-11
remedy-ar-svc,134,0,5,0,2019-01-12
remedy-chg-svc,25,0,7,0,2019-01-12
remedy-chg-wlg-svc,23,0,7,0,2019-01-12
remedy-inc-svc,37,0,8,0,2019-01-12
remedy-inc-wlg-svc,37,0,7,0,2019-01-12
remedy-impacted-area-svc,44,0,7,0,2019-01-12
remedy-task-svc,51,0,7,0,2019-01-12
remedy-people-svc,12,0,6,0,2019-01-12
remedy-relationship-svc,40,0,4,0,2019-01-12
remedy-interested-parties-svc,36,0,3,0,2019-01-12
remedy-knowledge-query-svc,40,0,4,0,2019-01-12
remedy-ar-svc,134,0,5,0,2019-01-13
remedy-chg-svc,25,0,7,0,2019-01-13
remedy-chg-wlg-svc,23,0,7,0,2019-01-13
remedy-inc-svc,37,0,8,0,2019-01-13
remedy-inc-wlg-svc,37,0,7,0,2019-01-13
remedy-impacted-area-svc,44,0,7,0,2019-01-13
remedy-task-svc,51,0,7,0,2019-01-13
remedy-people-svc,12,0,6,0,2019-01-13
remedy-relationship-svc,40,0,4,0,2019-01-13
remedy-interested-parties-svc,36,0,3,0,2019-01-13
remedy-knowledge-query-svc,40,0,4,0,2019-01-13
remedy-ar-svc,134,0,5,0,2019-01-14
remedy-chg-svc,25,0,7,0,2019-01-14
remedy-chg-wlg-svc,23,0,7,0,2019-01-14
remedy-inc-svc,37,0,8,0,2019-01-14
remedy-inc-wlg-svc,37,0,7,0,2019-01-14
remedy-impacted-area-svc,44,0,7,0,2019-01-14
remedy-task-svc,51,0,7,0,2019-01-14
remedy-people-svc,12,0,6,0,2019-01-14
remedy-relationship-svc,40,0,4,0,2019-01-14
remedy-interested-parties-svc,36,0,3,0,2019-01-14
remedy-knowledge-query-svc,40,0,4,0,2019-01-14
remedy-ar-svc,134,0,5,0,2019-01-15
remedy-chg-svc,25,0,7,0,2019-01-15
remedy-chg-wlg-svc,23,0,7,0,2019-01-15
remedy-inc-svc,37,0,8,0,2019-01-15
remedy-inc-wlg-svc,37,0,7,0,2019-01-15
remedy-impacted-area-svc,44,0,7,0,2019-01-15
remedy-task-svc,51,0,7,0,2019-01-15
remedy-people-svc,12,0,6,0,2019-01-15
remedy-relationship-svc,40,0,4,0,2019-01-15
remedy-interested-parties-svc,36,0,3,0,2019-01-15
remedy-knowledge-query-svc,40,0,4,0,2019-01-15
remedy-ar-svc,134,0,5,0,2019-01-16
remedy-chg-svc,25,0,7,0,2019-01-16
remedy-chg-wlg-svc,23,0,7,0,2019-01-16
remedy-inc-svc,37,0,8,0,2019-01-16
remedy-inc-wlg-svc,37,0,7,0,2019-01-16
remedy-impacted-area-svc,44,0,7,0,2019-01-16
remedy-task-svc,51,0,7,0,2019-01-16
remedy-people-svc,12,0,6,0,2019-01-16
remedy-relationship-svc,40,0,4,0,2019-01-16
remedy-interested-parties-svc,36,0,3,0,2019-01-16
remedy-knowledge-query-svc,40,0,4,0,2019-01-16
remedy-ar-svc,134,0,5,0,2019-01-17
remedy-chg-svc,25,0,7,0,2019-01-17
remedy-chg-wlg-svc,23,0,7,0,2019-01-17
remedy-inc-svc,37,0,8,0,2019-01-17
remedy-inc-wlg-svc,37,0,7,0,2019-01-17
remedy-impacted-area-svc,44,0,7,0,2019-01-17
remedy-task-svc,51,0,7,0,2019-01-17
remedy-people-svc,12,0,6,0,2019-01-17
remedy-relationship-svc,40,0,4,0,2019-01-17
remedy-interested-parties-svc,36,0,3,0,2019-01-17
remedy-knowledge-query-svc,40,0,4,0,2019-01-17
remedy-ar-svc,134,0,5,0,2019-01-18
remedy-chg-svc,25,0,7,0,2019-01-18
remedy-chg-wlg-svc,23,0,7,0,2019-01-18
remedy-inc-svc,37,0,8,0,2019-01-18
remedy-inc-wlg-svc,37,0,7,0,2019-01-18
remedy-impacted-area-svc,44,0,7,0,2019-01-18
remedy-task-svc,51,0,7,0,2019-01-18
remedy-people-svc,12,0,6,0,2019-01-18
remedy-relationship-svc,40,0,4,0,2019-01-18
remedy-interested-parties-svc,36,0,3,0,2019-01-18
remedy-knowledge-query-svc,40,0,4,0,2019-01-18
remedy-ar-svc,134,0,5,0,2019-01-19
remedy-chg-svc,25,0,7,0,2019-01-19
remedy-chg-wlg-svc,23,0,7,0,2019-01-19
remedy-inc-svc,37,0,8,0,2019-01-19
remedy-inc-wlg-svc,37,0,7,0,2019-01-19
remedy-impacted-area-svc,44,0,7,0,2019-01-19
remedy-task-svc,51,0,7,0,2019-01-19
remedy-people-svc,12,0,6,0,2019-01-19
remedy-relationship-svc,40,0,4,0,2019-01-19
remedy-interested-parties-svc,36,0,3,0,2019-01-19
remedy-knowledge-query-svc,40,0,4,0,2019-01-19
remedy-ar-svc,134,0,5,0,2019-01-20
remedy-chg-svc,25,0,7,0,2019-01-20
remedy-chg-wlg-svc,23,0,7,0,2019-01-20
remedy-inc-svc,37,0,8,0,2019-01-20
remedy-inc-wlg-svc,37,0,7,0,2019-01-20
remedy-impacted-area-svc,44,0,7,0,2019-01-20
remedy-task-svc,51,0,7,0,2019-01-20
remedy-people-svc,12,0,6,0,2019-01-20
remedy-relationship-svc,40,0,4,0,2019-01-20
remedy-interested-parties-svc,36,0,3,0,2019-01-20
remedy-knowledge-query-svc,40,0,4,0,2019-01-20
remedy-ar-svc,134,0,5,0,2019-01-21
remedy-chg-svc,25,0,7,0,2019-01-21
remedy-chg-wlg-svc,23,0,7,0,2019-01-21
remedy-inc-svc,37,0,8,0,2019-01-21
remedy-inc-wlg-svc,37,0,7,0,2019-01-21
remedy-impacted-area-svc,44,0,7,0,2019-01-21
remedy-task-svc,51,0,7,0,2019-01-21
remedy-people-svc,12,0,6,0,2019-01-21
remedy-relationship-svc,40,0,4,0,2019-01-21
remedy-interested-parties-svc,36,0,3,0,2019-01-21
remedy-knowledge-query-svc,40,0,4,0,2019-01-21
remedy-ar-svc,134,0,5,0,2019-01-22
remedy-chg-svc,25,0,7,0,2019-01-22
remedy-chg-wlg-svc,23,0,7,0,2019-01-22
remedy-inc-svc,37,0,8,0,2019-01-22
remedy-inc-wlg-svc,37,0,7,0,2019-01-22
remedy-impacted-area-svc,44,0,7,0,2019-01-22
remedy-task-svc,51,0,7,0,2019-01-22
remedy-people-svc,12,0,6,0,2019-01-22
remedy-relationship-svc,40,0,4,0,2019-01-22
remedy-interested-parties-svc,36,0,3,0,2019-01-22
remedy-knowledge-query-svc,40,0,4,0,2019-01-22
remedy-ar-svc,134,0,5,0,2019-01-23
remedy-chg-svc,25,0,7,0,2019-01-23
remedy-chg-wlg-svc,23,0,7,0,2019-01-23
remedy-inc-svc,37,0,8,0,2019-01-23
remedy-inc-wlg-svc,37,0,7,0,2019-01-23
remedy-impacted-area-svc,44,0,7,0,2019-01-23
remedy-task-svc,51,0,7,0,2019-01-23
remedy-people-svc,12,0,6,0,2019-01-23
remedy-relationship-svc,40,0,4,0,2019-01-23
remedy-interested-parties-svc,36,0,3,0,2019-01-23
remedy-knowledge-query-svc,40,0,4,0,2019-01-23
remedy-ar-svc,134,0,5,0,2019-01-24
remedy-chg-svc,25,0,7,0,2019-01-24
remedy-chg-wlg-svc,23,0,7,0,2019-01-24
remedy-inc-svc,37,0,8,0,2019-01-24
remedy-inc-wlg-svc,37,0,7,0,2019-01-24
remedy-impacted-area-svc,44,0,7,0,2019-01-24
remedy-task-svc,51,0,7,0,2019-01-24
remedy-people-svc,12,0,6,0,2019-01-24
remedy-relationship-svc,40,0,4,0,2019-01-24
remedy-interested-parties-svc,36,0,3,0,2019-01-24
remedy-knowledge-query-svc,40,0,4,0,2019-01-24
remedy-ar-svc,134,0,5,0,2019-01-25
remedy-chg-svc,25,0,7,0,2019-01-25
remedy-chg-wlg-svc,23,0,7,0,2019-01-25
remedy-inc-svc,37,0,8,0,2019-01-25
remedy-inc-wlg-svc,37,0,7,0,2019-01-25
remedy-impacted-area-svc,44,0,7,0,2019-01-25
remedy-task-svc,51,0,7,0,2019-01-25
remedy-people-svc,12,0,6,0,2019-01-25
remedy-relationship-svc,40,0,4,0,2019-01-25
remedy-interested-parties-svc,36,0,3,0,2019-01-25
remedy-knowledge-query-svc,40,0,4,0,2019-01-25
remedy-ar-svc,136,2,7,2,2019-01-26
remedy-chg-svc,26,1,8,1,2019-01-26
remedy-chg-wlg-svc,25,2,9,2,2019-01-26
remedy-inc-svc,38,1,9,1,2019-01-26
remedy-inc-wlg-svc,38,1,8,1,2019-01-26
remedy-impacted-area-svc,47,3,8,1,2019-01-26
remedy-task-svc,53,2,8,1,2019-01-26
remedy-people-svc,13,1,7,1,2019-01-26
remedy-relationship-svc,46,6,5,1,2019-01-26
remedy-interested-parties-svc,39,3,4,1,2019-01-26
remedy-knowledge-query-svc,44,4,5,1,2019-01-26
remedy-ar-svc,136,0,7,0,2019-01-27
remedy-chg-svc,26,0,8,0,2019-01-27
remedy-chg-wlg-svc,25,0,9,0,2019-01-27
remedy-inc-svc,38,0,9,0,2019-01-27
remedy-inc-wlg-svc,38,0,8,0,2019-01-27
remedy-impacted-area-svc,47,0,8,0,2019-01-27
remedy-task-svc,53,0,8,0,2019-01-27
remedy-people-svc,13,0,7,0,2019-01-27
remedy-relationship-svc,46,0,5,0,2019-01-27
remedy-interested-parties-svc,39,0,4,0,2019-01-27
remedy-knowledge-query-svc,44,0,5,0,2019-01-27
remedy-ar-svc,136,0,7,0,2019-01-28
remedy-chg-svc,26,0,8,0,2019-01-28
remedy-chg-wlg-svc,25,0,9,0,2019-01-28
remedy-inc-svc,38,0,9,0,2019-01-28
remedy-inc-wlg-svc,38,0,8,0,2019-01-28
remedy-impacted-area-svc,47,0,8,0,2019-01-28
remedy-task-svc,53,0,8,0,2019-01-28
remedy-people-svc,14,1,7,0,2019-01-28
remedy-relationship-svc,46,0,5,0,2019-01-28
remedy-interested-parties-svc,39,0,4,0,2019-01-28
remedy-knowledge-query-svc,44,0,5,0,2019-01-28
remedy-ar-svc,136,0,7,0,2019-01-29
remedy-chg-svc,26,0,8,0,2019-01-29
remedy-chg-wlg-svc,25,0,9,0,2019-01-29
remedy-inc-svc,38,0,9,0,2019-01-29
remedy-inc-wlg-svc,38,0,8,0,2019-01-29
remedy-impacted-area-svc,47,0,8,0,2019-01-29
remedy-task-svc,53,0,8,0,2019-01-29
remedy-people-svc,15,1,8,1,2019-01-29
remedy-relationship-svc,46,0,5,0,2019-01-29
remedy-interested-parties-svc,39,0,4,0,2019-01-29
remedy-knowledge-query-svc,44,0,5,0,2019-01-29
remedy-ar-svc,136,0,7,0,2019-01-30
remedy-chg-svc,26,0,8,0,2019-01-30
remedy-chg-wlg-svc,25,0,9,0,2019-01-30
remedy-inc-svc,38,0,9,0,2019-01-30
remedy-inc-wlg-svc,38,0,8,0,2019-01-30
remedy-impacted-area-svc,47,0,8,0,2019-01-30
remedy-task-svc,53,0,8,0,2019-01-30
remedy-people-svc,15,0,8,0,2019-01-30
remedy-relationship-svc,46,0,5,0,2019-01-30
remedy-interested-parties-svc,39,0,4,0,2019-01-30
remedy-knowledge-query-svc,44,0,5,0,2019-01-30
remedy-ar-svc,136,0,7,0,2019-01-31
remedy-chg-svc,26,0,8,0,2019-01-31
remedy-chg-wlg-svc,25,0,9,0,2019-01-31
remedy-inc-svc,38,0,9,0,2019-01-31
remedy-inc-wlg-svc,38,0,8,0,2019-01-31
remedy-impacted-area-svc,47,0,8,0,2019-01-31
remedy-task-svc,53,0,8,0,2019-01-31
remedy-people-svc,15,0,8,0,2019-01-31
remedy-relationship-svc,46,0,5,0,2019-01-31
remedy-interested-parties-svc,39,0,4,0,2019-01-31
remedy-knowledge-query-svc,44,0,5,0,2019-01-31
remedy-ar-svc,136,0,7,0,2019-02-01
remedy-chg-svc,26,0,8,0,2019-02-01
remedy-chg-wlg-svc,25,0,9,0,2019-02-01
remedy-inc-svc,38,0,9,0,2019-02-01
remedy-inc-wlg-svc,38,0,8,0,2019-02-01
remedy-impacted-area-svc,47,0,8,0,2019-02-01
remedy-task-svc,53,0,8,0,2019-02-01
remedy-people-svc,15,0,8,0,2019-02-01
remedy-relationship-svc,46,0,5,0,2019-02-01
remedy-interested-parties-svc,39,0,4,0,2019-02-01
remedy-knowledge-query-svc,44,0,5,0,2019-02-01
remedy-ar-svc,136,0,7,0,2019-02-02
remedy-chg-svc,26,0,8,0,2019-02-02
remedy-chg-wlg-svc,25,0,9,0,2019-02-02
remedy-inc-svc,38,0,9,0,2019-02-02
remedy-inc-wlg-svc,38,0,8,0,2019-02-02
remedy-impacted-area-svc,47,0,8,0,2019-02-02
remedy-task-svc,53,0,8,0,2019-02-02
remedy-people-svc,15,0,8,0,2019-02-02
remedy-relationship-svc,46,0,5,0,2019-02-02
remedy-interested-parties-svc,39,0,4,0,2019-02-02
remedy-knowledge-query-svc,44,0,5,0,2019-02-02
remedy-ar-svc,136,0,7,0,2019-02-03
remedy-chg-svc,26,0,8,0,2019-02-03
remedy-chg-wlg-svc,25,0,9,0,2019-02-03
remedy-inc-svc,38,0,9,0,2019-02-03
remedy-inc-wlg-svc,38,0,8,0,2019-02-03
remedy-impacted-area-svc,47,0,8,0,2019-02-03
remedy-task-svc,53,0,8,0,2019-02-03
remedy-people-svc,15,0,8,0,2019-02-03
remedy-relationship-svc,46,0,5,0,2019-02-03
remedy-interested-parties-svc,39,0,4,0,2019-02-03
remedy-knowledge-query-svc,44,0,5,0,2019-02-03
remedy-ar-svc,136,0,7,0,2019-02-04
remedy-chg-svc,26,0,8,0,2019-02-04
remedy-chg-wlg-svc,25,0,9,0,2019-02-04
remedy-inc-svc,38,0,9,0,2019-02-04
remedy-inc-wlg-svc,38,0,8,0,2019-02-04
remedy-impacted-area-svc,47,0,8,0,2019-02-04
remedy-task-svc,53,0,8,0,2019-02-04
remedy-people-svc,15,0,8,0,2019-02-04
remedy-relationship-svc,46,0,5,0,2019-02-04
remedy-interested-parties-svc,39,0,4,0,2019-02-04
remedy-knowledge-query-svc,44,0,5,0,2019-02-04
remedy-ar-svc,136,0,7,0,2019-02-05
remedy-chg-svc,26,0,8,0,2019-02-05
remedy-chg-wlg-svc,25,0,9,0,2019-02-05
remedy-inc-svc,38,0,9,0,2019-02-05
remedy-inc-wlg-svc,38,0,8,0,2019-02-05
remedy-impacted-area-svc,47,0,8,0,2019-02-05
remedy-task-svc,53,0,8,0,2019-02-05
remedy-people-svc,15,0,8,0,2019-02-05
remedy-relationship-svc,46,0,5,0,2019-02-05
remedy-interested-parties-svc,39,0,4,0,2019-02-05
remedy-knowledge-query-svc,44,0,5,0,2019-02-05
remedy-ar-svc,136,0,7,0,2019-02-06
remedy-chg-svc,26,0,8,0,2019-02-06
remedy-chg-wlg-svc,25,0,9,0,2019-02-06
